orderId;orderItemId;syncId;productId;quantity;unitOfMeasureId;netPrice;netAmount
52963;10;1757;GRENADIER;10.000;EA;557.890.000;557.890.000
52964;10;1757;GRENADIER;10.000;EA;547.890.000;547.890.000
52966;2;1757;P100411;30.000;EA;9.992.700;29.978.100
52966;1;1757;P120102;10.000;EA;1.502.700;1.502.700
52975;2;1757;P100110;40.000;EA;4.500.000;18.000.000
52975;1;1757;ACO_ABC;10.000;EA;1.500.100;1.500.000
52976;2;1757;P100411;20.000;EA;9.992.700;19.985.400
52976;1;1757;P120102;10.000;EA;1.502.700;1.502.700
52983;10;1757;V00126;2.700.000;XBG;12.500;67.500.000
52983;20;1757;1653;400.000;XCR;18.200;145.600.000
52983;30;1757;COSTING_CUSTOMS;10.000;EA;0.0000;0.0000
52983;40;1757;COSTING_TRANSPORT;10.000;EA;0.0000;0.0000
52985;10;1757;V00126;2.700.000;XBG;12.500;67.500.000
52985;20;1757;1653;400.000;XCR;18.200;145.600.000
52985;30;1757;COSTING_CUSTOMS;10.000;EA;0.0000;0.0000
52985;40;1757;COSTING_TRANSPORT;10.000;EA;0.0000;0.0000
52986;10;1757;V00126;2.700.000;XBG;12.500;67.500.000
52986;20;1757;1653;400.000;XCR;18.200;145.600.000
52986;30;1757;COSTING_CUSTOMS;10.000;EA;0.0000;0.0000
52986;40;1757;COSTING_TRANSPORT;10.000;EA;0.0000;0.0000
52994;20;1757;1653;400.000;XCR;18.200;145.600.000
52994;10;1757;V00126;100.000;XBG;12.500;2.500.000
52994;30;1757;COSTING_CUSTOMS;10.000;EA;0.0000;0.0000
52994;40;1757;COSTING_TRANSPORT;10.000;EA;0.0000;0.0000
52996;10;1757;V00126;2.700.000;XBG;12.500;67.500.000
52996;20;1757;1653;400.000;XCR;18.200;145.600.000
52996;30;1757;COSTING_CUSTOMS;10.000;EA;0.0000;0.0000
52996;40;1757;COSTING_TRANSPORT;10.000;EA;0.0000;0.0000
52997;10;1757;V00126;2.700.000;XBG;12.500;67.500.000
52997;20;1757;1653;400.000;XCR;18.200;145.600.000
52997;30;1757;COSTING_CUSTOMS;10.000;EA;0.0000;0.0000
52997;40;1757;COSTING_TRANSPORT;10.000;EA;0.0000;0.0000
52998;10;1757;V00126;2.700.000;XBG;12.500;67.500.000
52998;20;1757;1653;400.000;XCR;18.200;145.600.000
52998;30;1757;COSTING_CUSTOMS;10.000;EA;0.0000;0.0000
52998;40;1757;COSTING_TRANSPORT;10.000;EA;0.0000;0.0000
53003;10;1757;V00126;2.700.000;XBG;12.500;67.500.000
53003;20;1757;1653;400.000;XCR;18.200;145.600.000
53003;30;1757;COSTING_CUSTOMS;10.000;EA;0.0000;0.0000
53003;40;1757;COSTING_TRANSPORT;10.000;EA;0.0000;0.0000
53004;10;1757;V00126;2.700.000;XBG;12.500;67.500.000
53004;20;1757;1653;400.000;XCR;18.200;145.600.000
53004;40;1757;COSTING_TRANSPORT;10.000;EA;0.0000;0.0000
53004;50;1757;COSTING_CUSTOMS;10.000;EA;0.0000;0.0000
53007;10;1757;V00126;2.700.000;XBG;12.500;67.500.000
53007;20;1757;1653;400.000;XCR;18.200;145.600.000
53007;30;1757;COSTING_CUSTOMS;10.000;EA;0.0000;0.0000
53007;40;1757;COSTING_TRANSPORT;10.000;EA;0.0000;0.0000
53008;2;1757;P100411;20.000;EA;9.992.700;19.985.400
53008;1;1757;P120102;10.000;EA;1.502.700;1.502.700
53010;10;1757;V00126;2.700.000;XBG;12.500;67.500.000
53010;20;1757;1653;400.000;XCR;18.200;145.600.000
53010;30;1757;COSTING_CUSTOMS;10.000;EA;0.0000;0.0000
53010;40;1757;COSTING_TRANSPORT;10.000;EA;0.0000;0.0000
53011;10;1757;V00126;2.700.000;XBG;12.500;67.500.000
53011;20;1757;1653;400.000;XCR;18.200;145.600.000
53011;30;1757;COSTING_CUSTOMS;10.000;EA;0.0000;0.0000
53011;40;1757;COSTING_TRANSPORT;10.000;EA;0.0000;0.0000
53058;10;1757;P100401;10.000;EA;3.422.700;3.422.700
53059;10;1757;P100401;20.000;EA;3.422.700;6.845.400
53061;1300;1757;P100401;1.300.000;EA;3.414.200;443.839.500
53061;1290;1757;P100401;1.290.000;EA;3.414.100;440.425.300
53061;1280;1757;P100401;1.280.000;EA;3.414.200;437.011.200
53061;1270;1757;P100401;1.270.000;EA;3.414.100;433.597.000
53061;1260;1757;P100401;1.260.000;EA;3.414.200;430.182.900
53061;1250;1757;P100401;1.250.000;EA;3.414.100;426.768.700
53061;1240;1757;P100401;1.240.000;EA;3.414.200;423.354.600
53061;1230;1757;P100401;1.230.000;EA;3.414.100;419.940.400
53061;1220;1757;P100401;1.220.000;EA;3.414.200;416.526.300
53061;1210;1757;P100401;1.210.000;EA;3.414.100;413.112.100
53061;1200;1757;P100401;1.200.000;EA;3.414.200;409.698.000
53061;1190;1757;P100401;1.190.000;EA;3.414.100;406.283.800
53061;1180;1757;P100401;1.180.000;EA;3.414.200;402.869.700
53061;1170;1757;P100401;1.170.000;EA;3.414.100;399.455.500
53061;1160;1757;P100401;1.160.000;EA;3.414.200;396.041.400
53061;1150;1757;P100401;1.150.000;EA;3.414.100;392.627.200
53061;1140;1757;P100401;1.140.000;EA;3.414.200;389.213.100
53061;1130;1757;P100401;1.130.000;EA;3.414.100;385.798.900
53061;1120;1757;P100401;1.120.000;EA;3.414.200;382.384.800
53061;1110;1757;P100401;1.110.000;EA;3.414.100;378.970.600
53061;1100;1757;P100401;1.100.000;EA;3.414.200;375.556.500
53061;1090;1757;P100401;1.090.000;EA;3.414.100;372.142.300
53061;1080;1757;P100401;1.080.000;EA;3.414.200;368.728.200
53061;1070;1757;P100401;1.070.000;EA;3.414.100;365.314.000
53061;1060;1757;P100401;1.060.000;EA;3.414.200;361.899.900
53061;1050;1757;P100401;1.050.000;EA;3.414.100;358.485.700
53061;1040;1757;P100401;1.040.000;EA;3.414.200;355.071.600
53061;1030;1757;P100401;1.030.000;EA;3.414.100;351.657.400
53061;1020;1757;P100401;1.020.000;EA;3.414.200;348.243.300
53061;1010;1757;P100401;1.010.000;EA;3.414.100;344.829.100
53061;1000;1757;P100401;1.000.000;EA;3.414.200;341.415.000
53061;990;1757;P100401;990.000;EA;3.414.100;338.000.800
53061;980;1757;P100401;980.000;EA;3.414.200;334.586.700
53061;970;1757;P100401;970.000;EA;3.414.100;331.172.500
53061;960;1757;P100401;960.000;EA;3.414.200;327.758.400
53061;950;1757;P100401;950.000;EA;3.414.100;324.344.200
53061;940;1757;P100401;940.000;EA;3.414.200;320.930.100
53061;930;1757;P100401;930.000;EA;3.414.100;317.515.900
53061;920;1757;P100401;920.000;EA;3.414.200;314.101.800
53061;910;1757;P100401;910.000;EA;3.414.100;310.687.600
53061;900;1757;P100401;900.000;EA;3.414.200;307.273.500
53061;890;1757;P100401;890.000;EA;3.414.100;303.859.300
53061;880;1757;P100401;880.000;EA;3.414.200;300.445.200
53061;870;1757;P100401;870.000;EA;3.414.100;297.031.000
53061;860;1757;P100401;860.000;EA;3.414.200;293.616.900
53061;850;1757;P100401;850.000;EA;3.414.100;290.202.700
53061;840;1757;P100401;840.000;EA;3.414.200;286.788.600
53061;830;1757;P100401;830.000;EA;3.414.100;283.374.400
53061;820;1757;P100401;820.000;EA;3.414.200;279.960.300
53061;810;1757;P100401;810.000;EA;3.414.100;276.546.100
53061;800;1757;P100401;800.000;EA;3.414.200;273.132.000
53061;790;1757;P100401;790.000;EA;3.414.100;269.717.800
53061;780;1757;P100401;780.000;EA;3.414.200;266.303.700
53061;770;1757;P100401;770.000;EA;3.414.100;262.889.500
53061;760;1757;P100401;760.000;EA;3.414.200;259.475.400
53061;750;1757;P100401;750.000;EA;3.414.100;256.061.200
53061;740;1757;P100401;740.000;EA;3.414.200;252.647.100
53061;730;1757;P100401;730.000;EA;3.414.100;249.232.900
53061;720;1757;P100401;720.000;EA;3.414.200;245.818.800
53061;710;1757;P100401;710.000;EA;3.414.100;242.404.600
53061;700;1757;P100401;700.000;EA;3.414.200;238.990.500
53061;690;1757;P100401;690.000;EA;3.414.100;235.576.300
53061;680;1757;P100401;680.000;EA;3.414.200;232.162.200
53061;670;1757;P100401;670.000;EA;3.414.100;228.748.000
53061;660;1757;P100401;660.000;EA;3.414.200;225.333.900
53061;650;1757;P100401;650.000;EA;3.414.100;221.919.700
53061;640;1757;P100401;640.000;EA;3.414.200;218.505.600
53061;630;1757;P100401;630.000;EA;3.414.100;215.091.400
53061;620;1757;P100401;620.000;EA;3.414.200;211.677.300
53061;610;1757;P100401;610.000;EA;3.414.100;208.263.100
53061;600;1757;P100401;600.000;EA;3.414.200;204.849.000
53061;590;1757;P100401;590.000;EA;3.414.100;201.434.800
53061;580;1757;P100401;580.000;EA;3.414.200;198.020.700
53061;570;1757;P100401;570.000;EA;3.414.100;194.606.500
53061;560;1757;P100401;560.000;EA;3.414.200;191.192.400
53061;550;1757;P100401;550.000;EA;3.414.100;187.778.200
53061;540;1757;P100401;540.000;EA;3.414.200;184.364.100
53061;530;1757;P100401;530.000;EA;3.414.100;180.949.900
53061;520;1757;P100401;520.000;EA;3.414.200;177.535.800
53061;510;1757;P100401;510.000;EA;3.414.100;174.121.600
53061;500;1757;P100401;500.000;EA;3.414.200;170.707.500
53061;490;1757;P100401;490.000;EA;3.414.100;167.293.300
53061;480;1757;P100401;480.000;EA;3.414.200;163.879.200
53061;470;1757;P100401;470.000;EA;3.414.100;160.465.000
53061;460;1757;P100401;460.000;EA;3.414.200;157.050.900
53061;450;1757;P100401;450.000;EA;3.414.100;153.636.700
53061;440;1757;P100401;440.000;EA;3.414.200;150.222.600
53061;430;1757;P100401;430.000;EA;3.414.100;146.808.400
53061;420;1757;P100401;420.000;EA;3.414.200;143.394.300
53061;410;1757;P100401;410.000;EA;3.414.100;139.980.100
53061;400;1757;P100401;400.000;EA;3.414.200;136.566.000
53061;390;1757;P100401;390.000;EA;3.414.100;133.151.800
53061;380;1757;P100401;380.000;EA;3.414.200;129.737.700
53061;370;1757;P100401;370.000;EA;3.414.100;126.323.500
53061;360;1757;P100401;360.000;EA;3.414.200;122.909.400
53061;350;1757;P100401;350.000;EA;3.414.100;119.495.200
53061;340;1757;P100401;340.000;EA;3.414.200;116.081.100
53061;330;1757;P100401;330.000;EA;3.414.100;112.666.900
53061;320;1757;P100401;320.000;EA;3.414.200;109.252.800
53061;310;1757;P100401;310.000;EA;3.414.100;105.838.600
53061;300;1757;P100401;300.000;EA;3.414.200;102.424.500
53061;290;1757;P100401;290.000;EA;3.414.100;99.010.300
53061;280;1757;P100401;280.000;EA;3.414.200;95.596.200
53061;270;1757;P100401;270.000;EA;3.414.100;92.182.000
53061;260;1757;P100401;260.000;EA;3.414.200;88.767.900
53061;250;1757;P100401;250.000;EA;3.414.100;85.353.700
53061;240;1757;P100401;240.000;EA;3.414.200;81.939.600
53061;230;1757;P100401;230.000;EA;3.414.100;78.525.400
53061;220;1757;P100401;220.000;EA;3.414.200;75.111.300
53061;210;1757;P100401;210.000;EA;3.414.100;71.697.100
53061;200;1757;P100401;200.000;EA;3.414.200;68.283.000
53061;190;1757;P100401;190.000;EA;3.414.100;64.868.800
53061;180;1757;P100401;180.000;EA;3.414.200;61.454.700
53061;170;1757;P100401;170.000;EA;3.414.100;58.040.500
53061;160;1757;P100401;160.000;EA;3.414.200;54.626.400
53061;150;1757;P100401;150.000;EA;3.414.100;51.212.200
53061;140;1757;P100401;140.000;EA;3.414.200;47.798.100
53061;130;1757;P100401;130.000;EA;3.414.100;44.383.900
53061;120;1757;P100401;120.000;EA;3.414.200;40.969.800
53061;110;1757;P100401;110.000;EA;3.414.100;37.555.600
53061;100;1757;P100401;100.000;EA;3.414.200;34.141.500
53061;90;1757;P100401;90.000;EA;3.422.700;30.804.300
53061;80;1757;P100401;80.000;EA;3.422.700;27.381.600
53061;70;1757;P100401;70.000;EA;3.422.700;23.958.900
53061;60;1757;P100401;60.000;EA;3.422.700;20.536.200
53061;50;1757;P100401;50.000;EA;3.422.700;17.113.500
53061;40;1757;P100401;40.000;EA;3.422.700;13.690.800
53061;30;1757;P100401;30.000;EA;3.422.700;10.268.100
53061;20;1757;P100401;20.000;EA;3.422.700;6.845.400
53061;10;1757;P100401;10.000;EA;3.422.700;3.422.700
53172;2;1757;P100411;20.000;EA;9.992.700;19.985.400
53172;1;1757;P120102;10.000;EA;1.502.700;1.502.700
53212;2;1757;P100411;20.000;EA;9.992.700;19.985.400
53212;1;1757;P120102;10.000;EA;1.502.700;1.502.700
53217;2;1757;P100411;20.000;EA;9.992.700;19.985.400
53217;1;1757;P120102;10.000;EA;1.502.700;1.502.700
53286;2;1757;P100411;20.000;EA;9.992.700;19.985.400
53286;1;1757;P120102;10.000;EA;1.502.700;1.502.700
53501;20;1757;JS_TEST_NO_ATP;1.110.000;EA;1.143.500;126.923.000
53501;10;1757;JS_TEST_ATP;1.000.000;EA;1.131.900;113.190.000
53504;20;1757;JS_TEST_NO_ATP;600.000;EA;1.143.500;68.607.000
53504;10;1757;JS_TEST_ATP;500.000;EA;11.600;577.500
54312;1;1757;P100110;20.000;EA;4.500.000;9.000.000
54312;2;1757;P120102;10.000;EA;1.502.700;1.502.700
54312;3;1757;P100411;10.000;EA;9.992.700;9.992.700
54312;4;1757;SPARE_01;10.000;EA;210.000;210.000
54331;10;1757;S200101;150.000;HUR;754.000;11.310.000
54331;20;1757;S200104;120.000;HUR;1.276.000;15.312.000
54331;30;1757;S200103;80.000;HUR;2.900.000;23.200.000
54360;20;1757;SW_OCCUPANCYSENSOR;200.000;EA;300.000;6.000.000
54360;10;1757;SW_DIGITAL_ROOM_DISPLAYS;50.000;EA;2.000.000;10.000.000
54515;10;1757;5.43E+12;1.000.000;EA;50.000;5.000.000
54530;10;1757;P100401;10.000;EA;3.422.700;3.422.700
54530;20;1757;P100402;10.000;EA;99.700;99.700
54530;30;1757;GAT102_JS;10.000;EA;115.500;115.500
54530;40;1757;GAT102_ROL;10.000;EA;2.079.000;2.079.000
54582;10;1757;5.43E+12;2.160.000;EA;60.000;12.960.000
54585;10;1757;P100901;10.000;MTR;1.000.000;1.000.000
54837;10;1757;5.43E+12;1.000.000;EA;50.000;5.000.000
54837;20;1757;5.43E+12;10.000;EA;10.000;10.000
54841;10;1757;5.43E+12;1.000.000;EA;50.000;5.000.000
54842;10;1757;5.43E+12;500.000;EA;50.000;2.500.000
54846;10;1757;12346;100.000;EA;120.000;1.200.000
54847;10;1757;12346;100.000;EA;80.000;800.000
54852;10;1757;12346;100.000;EA;120.000;1.200.000
54853;10;1757;12346;100.000;EA;80.000;800.000
54857;10;1757;12346;100.000;EA;120.000;1.200.000
54925;10;1757;5.43E+12;100.000;EA;50.000;500.000
54932;10;1757;12346;100.000;EA;120.000;1.200.000
54936;10;1757;12346;100.000;EA;80.000;800.000
54947;10;1757;P100401;10.000;EA;5.220.000;5.220.000
54949;10;1757;P100401;10.000;EA;4.500.000;4.500.000
54982;10;1757;12346;100.000;EA;80.000;800.000
54985;20;1757;1653;300.000;XCR;18.200;109.200.000
54986;20;1757;1653;500.000;XCR;18.200;182.000.000
55706;50;1757;S200110;11.850.000;HUR;950.000;1.125.750.000
55706;70;1757;S200101;1.600.000;HUR;754.000;120.640.000
55706;30;1757;S200104;1.250.000;HUR;1.276.000;159.500.000
55706;80;1757;S200110;1.250.000;HUR;950.000;118.750.000
55706;60;1757;S200101;1.200.000;HUR;754.000;90.480.000
55706;40;1757;S200110;1.000.000;HUR;950.000;95.000.000
55706;20;1757;S200101;240.000;HUR;754.000;18.096.000
55706;10;1757;SW_COBUNDU;120.000;MON;15.000.000;180.000.000
55710;1;1757;P100110;10.000;EA;4.500.000;4.500.000
55710;2;1757;P100129;10.000;EA;700.000;700.000
55787;10;1757;S200101;3.000.000;HUR;754.000;226.200.000
55787;20;1757;S200104;1.600.000;HUR;1.102.000;176.320.000
55787;30;1757;S200101;1.200.000;HUR;754.000;90.480.000
55787;40;1757;FSR_EXP_TM;10.000;EA;10.000.000;10.000.000
55797;10;1757;S200101;3.000.000;HUR;754.000;226.200.000
55797;20;1757;S200104;1.600.000;HUR;1.102.000;176.320.000
55797;30;1757;S200101;1.200.000;HUR;754.000;90.480.000
55797;40;1757;FSR_EXP_TM;10.000;EA;10.000.000;10.000.000
55797;50;1757;FSR_EXP_TM;10.000;EA;15.000.000;15.000.000
56012;20;1757;SW_OCCUPANCYSENSOR;200.000;EA;300.000;6.000.000
56012;10;1757;SW_DIGITAL_ROOM_DISPLAYS;50.000;EA;2.000.000;10.000.000
56150;10;1757;P100001;10.000;EA;1.502.700;1.502.700
56151;10;1757;P100001;10.000;EA;1.502.700;1.502.700
56151;30;1757;P100401;10.000;EA;3.422.700;3.422.700
56190;10;1757;SW_SPACE_MONITOR;10.000;EA;475.500.000;475.500.000
56234;20;1757;SW_OCCUPANCYSENSOR;200.000;EA;300.000;6.000.000
56234;10;1757;SW_DIGITAL_ROOM_DISPLAYS;50.000;EA;2.000.000;10.000.000
56412;20;1757;SW_OCCUPANCYSENSOR;200.000;EA;300.000;6.000.000
56412;10;1757;SW_DIGITAL_ROOM_DISPLAYS;50.000;EA;2.000.000;10.000.000
57211;1;1757;P100119;10.000;EA;400.000;400.000
57211;2;1757;P100109;10.000;EA;450.000;450.000
57211;3;1757;P100129;10.000;EA;700.000;700.000
57211;4;1757;P100201;10.000;EA;10.000.000;10.000.000
57211;5;1757;P100213;10.000;EA;7.500.000;7.500.000
57211;6;1757;P100301;10.000;EA;8.502.700;8.502.700
57211;7;1757;P100402;10.000;EA;99.700;99.700
57211;8;1757;P100405;10.000;EA;2.502.700;2.502.700
57219;1;1757;P100119;10.000;EA;400.000;400.000
57219;2;1757;P100109;10.000;EA;450.000;450.000
57219;3;1757;P100129;10.000;EA;700.000;700.000
57219;4;1757;P100201;10.000;EA;10.000.000;10.000.000
57219;5;1757;P100213;10.000;EA;7.500.000;7.500.000
57219;6;1757;P100206;10.000;EA;11.000.000;11.000.000
57219;7;1757;P100301;10.000;EA;8.502.700;8.502.700
57224;1;1757;P100119;10.000;EA;400.000;400.000
57232;1;1757;P100119;10.000;EA;400.000;400.000
57257;1;1757;P100119;10.000;EA;450.000;450.000
57273;1;1757;P100119;10.000;EA;400.000;400.000
57464;10;1757;12346;10.000;EA;100.000;100.000
57466;10;1757;12346;10.000;EA;100.000;100.000
57467;10;1757;12346;10.000;EA;80.000;80.000
57472;10;1757;12346;10.000;EA;100.000;100.000
57475;10;1757;12346;10.000;EA;100.000;100.000
57477;10;1757;12346;10.000;EA;80.000;80.000
57479;10;1757;12346;10.000;EA;100.000;100.000
57480;10;1757;12346;10.000;EA;80.000;80.000
57489;10;1757;12346;10.000;EA;100.000;100.000
57504;10;1757;12346;10.000;EA;80.000;80.000
57634;20;1757;P100401;30.000;EA;4.275.000;12.825.000
57634;10;1757;FRIDGE_01;10.000;EA;9.500.000;9.500.000
57634;30;1757;FRIDGE_02;10.000;EA;19.000.000;19.000.000
57667;1;1757;CERMCOUNTERBOX;10.000;EA;5.000.000;5.000.000
57669;1;1757;P110401;10.000;EA;25.000.000;25.000.000
57930;1;1757;BEDRUKTE_ROL;10.000;EA;1.500.000;1.500.000
57933;1;1757;BEDRUKTE_ROL;10.000;EA;1.500.000;1.500.000
57935;1;1757;P100411;20.000;EA;9.992.700;19.985.400
57938;1;1757;CATH_001;10.000;EA;15.000;15.000
58125;10;1757;P100401;10.000;EA;3.422.700;3.422.700
58125;20;1757;P100401;10.000;EA;3.080.700;3.080.700
58125;30;1757;P100404;10.000;EA;3.422.700;3.422.700
58125;40;1757;FRIDGE_01;10.000;EA;10.000.000;10.000.000
58793;10;1757;20000117;20.000.000;MON;20.000.000;40.000.000.000
58800;10;1757;20000117;20.000.000;MON;20.000.000;40.000.000.000
58806;10;1757;20000117;30.000;MON;20.000.000;60.000.000
58818;10;1757;20000117;30.000;MON;20.000.000;60.000.000
58828;10;1757;20000117;30.000;MON;20.000.000;60.000.000
58838;10;1757;20000117;30.000;MON;20.000.000;60.000.000
58843;10;1757;20000117;30.000;MON;20.000.000;60.000.000
58846;10;1757;20000117;30.000;MON;20.000.000;60.000.000
58850;10;1757;20000117;30.000;MON;20.000.000;60.000.000
58873;10;1757;20000117;30.000;MON;20.000.000;60.000.000
60497;10;1757;20000010;10.000;HUR;1.600.000;1.600.000
60497;20;1757;20000010;10.000;HUR;1.600.000;1.600.000
60501;10;1757;20000011;150.000;HUR;1.500.000;22.500.000
60696;10;1757;S200107;20.000;EA;50.000.000;100.000.000
60706;10;1757;S200107;20.000;EA;50.000.000;100.000.000
60708;10;1757;S200107;20.000;EA;50.000.000;100.000.000
60714;20;1757;S200107;20.000;EA;50.000.000;100.000.000
60714;10;1757;S200107;10.000;EA;15.000.000;15.000.000
62084;10;1757;20000010;10.000;HUR;1.856.000;1.856.000
62086;10;1757;20000010;1.500.000;HUR;1.856.000;278.400.000
62086;20;1757;20000010;10.000;EA;232.000.000;232.000.000
62229;10;1757;S200101;350.000;HUR;650.000;22.750.000
62235;10;1757;FSR_EXP_FP;10.000;EA;5.000.000;5.000.000
62235;20;1757;20000119;10.000;EA;6.000.000;6.000.000
65112;10;1757;P100119;10.000;EA;225.000;225.000
65734;10;1757;20000117;30.000;MON;20.000.000;60.000.000
65794;20;1757;P110401;30.000;;;
65794;30;1757;P110220;30.000;;;
65794;10;1757;P110401K;10.000;EA;696.000;696.000
67416;2;1757;P110220;20.000;XBX;6.000.000;60.000.000
67416;1;1757;P120102;10.000;EA;1.352.700;1.352.700
67646;10;1757;ERI-CD400;50.000;EA;2.380.000;11.900.000
67646;20;1757;ERI-CD400;10.000;EA;5.000.000;5.000.000
68004;10;1757;20000021;1.200.000;HUR;1.392.000;167.040.000
68004;20;1757;20000121;600.000;HUR;928.000;55.680.000
68004;30;1757;ERI-CD400;30.000;EA;4.500.000;13.500.000
68050;10;1757;ERI-CD400;20.000;EA;3.150.000;6.300.000
68050;20;1757;20000021;20.000;HUR;1.392.000;2.784.000
68061;10;1757;20000117;30.000;MON;20.000.000;60.000.000
68125;40;1757;20000112;1.920.000;HUR;400.000;76.800.000
68125;10;1757;20000117;120.000;MON;23.200.000;278.400.000
68125;20;1757;20000116;120.000;MON;23.200.000;278.400.000
68125;30;1757;20000118;120.000;MON;5.000.000;60.000.000
68393;1;1757;P120102;20.000;EA;1.352.700;2.705.400
68700;1;1757;P100411;10.000;EA;8.993.700;8.993.700
68700;2;1757;P120102;10.000;EA;1.352.700;1.352.700
68711;1;1757;P100411;10.000;EA;8.993.700;8.993.700
68711;2;1757;P120102;10.000;EA;1.352.700;1.352.700
68717;1;1757;P100411;10.000;EA;8.993.700;8.993.700
68721;1;1757;P100110;10.000;EA;4.500.000;4.500.000
68721;2;1757;P100129;10.000;EA;700.000;700.000
68721;3;1757;P100201;10.000;EA;10.000.000;10.000.000
68727;1;1757;P300006;20.000;EA;150.000;300.000
68736;1;1757;ACO_ABC;10.000;EA;1.500.100;1.500.000
68738;1;1757;FRIDGE_02;10.000;EA;22.000.000;22.000.000
68741;1;1757;ACO_ABC;10.000;EA;1.500.100;1.500.000
68742;1;1757;ACO_ABC;10.000;EA;1.500.100;1.500.000
68743;1;1757;ACO_ABC;10.000;EA;1.500.100;1.500.000
68769;1;1757;MITT_01;10.000;EA;40.000;20.000
68786;1;1757;GAT303;10.000;EA;0.2000;0.1200
68786;2;1757;ELIO_01;10.000;EA;115.500;115.500
68786;3;1757;MITT_01;10.000;EA;40.000;20.000
68789;1;1757;GAT102_EV;10.000;EA;5.775.600;481.300
68789;2;1757;P100111;10.000;EA;3.152.700;3.152.700
68789;3;1757;P100119;10.000;EA;500.000;500.000
68799;10;1757;20000117;30.000;MON;20.000.000;60.000.000
68805;1;1757;GAT102_EV;10.000;EA;5.775.600;481.300
68805;2;1757;P100111;10.000;EA;3.152.700;3.152.700
68805;3;1757;P100119;10.000;EA;500.000;500.000
68815;10;1757;20000117;30.000;MON;20.000.000;60.000.000
68833;15;1757;P100101;40.000;EA;4.502.700;18.010.800
68838;15;1757;P100101;40.000;EA;4.502.700;18.010.800
68841;15;1757;P100101;40.000;EA;4.502.700;18.010.800
68846;15;1757;P100101;40.000;EA;4.502.700;18.010.800
69046;40;1757;20000112;1.920.000;HUR;400.000;76.800.000
69046;10;1757;20000117;120.000;MON;23.200.000;278.400.000
69046;20;1757;20000116;120.000;MON;23.200.000;278.400.000
69046;30;1757;20000118;120.000;MON;5.000.000;60.000.000
69056;40;1757;20000112;1.920.000;HUR;400.000;76.800.000
69056;10;1757;20000117;120.000;MON;40.000.000;480.000.000
69056;20;1757;20000116;120.000;MON;20.000.000;240.000.000
69056;30;1757;20000118;120.000;MON;5.000.000;60.000.000
69627;15;1757;P100101;40.000;EA;4.502.700;18.010.800
69713;15;1757;P100101;40.000;EA;4.502.700;18.010.800
69940;15;1757;P100101;40.000;EA;4.502.700;18.010.800
69955;15;1757;P100101;40.000;EA;4.502.700;18.010.800
70107;10;1757;20000117;30.000;MON;20.000.000;60.000.000
70107;20;1757;20000117;10.000;MON;20.000.000;20.000.000
70111;10;1757;20000050;10.000;P1;580.000;580.000
70387;10;1757;20000117;30.000;MON;20.000.000;60.000.000
71200;10;1757;20000117;30.000;MON;20.000.000;60.000.000
71234;10;1757;20000117;30.000;MON;23.200.000;69.600.000
71234;20;1757;20000113;10.000;MON;10.000.000;10.000.000
71242;20;1757;20000117;30.000;MON;23.200.000;69.600.000
71242;10;1757;20000113;10.000;MON;10.000.000;10.000.000
71242;30;1757;20000117;10.000;MON;23.200.000;23.200.000
71402;15;1757;P100101;40.000;EA;4.502.700;18.010.800
71404;15;1757;P100101;40.000;EA;4.502.700;18.010.800
71487;10;1757;20000117;30.000;MON;23.200.000;69.600.000
71487;20;1757;20000113;10.000;MON;10.000.000;10.000.000
71613;10;1757;S200101;100.000;HUR;754.000;7.540.000
71820;15;1757;P100101;40.000;EA;4.502.700;18.010.800
71915;10;1757;20000116;10.000;MON;23.200.000;23.200.000
72782;10;1757;S200110;10.000;HUR;5.000.000;5.000.000
72782;20;1757;S200102;10.000;HUR;870.000;870.000
72794;10;1757;S200110;10.000;HUR;500.000;500.000
73159;10;1757;20000117;30.000;MON;23.200.000;69.600.000
73208;10;1757;20000116;10.000;MON;23.200.000;23.200.000
74929;1;1757;P120102;20.000;EA;1.352.700;2.705.400
74980;70;1757;INSTALLATIE;400.000;HUR;500.000;20.000.000
74980;90;1757;FLEX_L;100.000;;;
74980;110;1757;SMEERMIDDEL;100.000;EA;95.000;950.000
74980;100;1757;KOPPELSTUK;40.000;;;
74980;60;1757;GRONDWERKER;20.000;DAY;2.500.000;5.000.000
74980;10;1757;HEFBRUG1;10.000;EA;225.000.000;225.000.000
74980;80;1757;LEIDINGWERK_HEFBRUG;10.000;EA;5.000.000;5.000.000
74980;120;1757;MACHINE_BANDWISSEL;10.000;EA;200.000.000;200.000.000
75984;10;1757;JS_SN_OUTPUT;30.000;EA;0.0200;0.0400
76422;1;1757;SPARE_03;100.000;XBX;230.000;46.000.000
76422;2;1757;P100129;10.000;EA;700.000;700.000
76422;3;1757;P100201;10.000;EA;10.000.000;10.000.000
76422;4;1757;P100109;10.000;EA;450.000;450.000
76422;5;1757;P100119;10.000;EA;225.000;225.000
77249;1;1757;P100119;10.000;EA;500.000;500.000
81245;10;1757;S200105;10.000;HUR;2.320.000;2.320.000
82228;1;1757;P100109;10.000;EA;450.000;450.000
82228;2;1757;P100129;10.000;EA;700.000;700.000
82230;1;1757;P100119;10.000;EA;500.000;500.000
82232;1;1757;P100119;10.000;EA;500.000;500.000
82235;1;1757;P100119;10.000;EA;500.000;500.000
82238;1;1757;P100119;10.000;EA;500.000;500.000
